id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
44027,Female,30,1,28.0,1,< 1 Year,No,31978.0,152.0,294,0
44028,Male,32,1,28.0,0,< 1 Year,Yes,35714.0,124.0,207,0
44029,Female,26,1,41.0,1,< 1 Year,No,36533.0,153.0,184,0
44030,Male,57,1,2.0,0,1-2 Year,Yes,42619.0,124.0,60,0
44031,Male,22,1,50.0,0,< 1 Year,Yes,23654.0,152.0,255,0
44032,Female,29,1,8.0,1,< 1 Year,No,40455.0,152.0,243,0
44033,Female,73,1,28.0,1,1-2 Year,No,25715.0,26.0,261,0
44034,Female,23,1,46.0,1,< 1 Year,No,34146.0,160.0,286,0
44035,Male,30,1,8.0,1,1-2 Year,No,36313.0,7.0,168,0
44036,Female,25,1,15.0,1,< 1 Year,No,33299.0,152.0,227,0
44037,Male,66,1,28.0,1,1-2 Year,No,55511.0,124.0,297,0
44038,Female,25,1,28.0,1,< 1 Year,No,38716.0,152.0,91,0
44039,Female,23,1,17.0,0,< 1 Year,No,2630.0,26.0,64,0
44040,Female,43,1,47.0,0,1-2 Year,Yes,39966.0,124.0,71,1
44041,Male,50,1,48.0,0,1-2 Year,Yes,2630.0,124.0,84,0
44042,Male,22,1,3.0,0,1-2 Year,Yes,26604.0,124.0,137,1
44043,Male,25,1,10.0,0,< 1 Year,Yes,38765.0,152.0,67,0
44044,Male,25,1,15.0,0,< 1 Year,Yes,26460.0,152.0,70,0
44045,Male,22,1,29.0,1,1-2 Year,No,29519.0,124.0,251,0
44046,Male,25,1,28.0,0,< 1 Year,Yes,36403.0,124.0,92,0
44047,Male,76,1,28.0,1,1-2 Year,No,32785.0,122.0,169,0
44048,Female,44,1,28.0,1,1-2 Year,No,32953.0,124.0,231,0
44049,Female,25,1,50.0,1,< 1 Year,No,32225.0,152.0,266,0
44050,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,124.0,64,0
44051,Female,27,1,36.0,1,< 1 Year,No,49734.0,152.0,220,0
44052,Female,26,1,8.0,0,< 1 Year,Yes,2630.0,152.0,152,0
44053,Male,69,1,28.0,1,1-2 Year,No,33990.0,13.0,91,0
44054,Male,59,1,7.0,0,> 2 Years,Yes,66029.0,154.0,109,1
44055,Female,26,1,11.0,1,< 1 Year,No,38743.0,152.0,134,0
44056,Female,44,1,4.0,0,> 2 Years,Yes,26386.0,156.0,64,0
44057,Male,46,1,8.0,1,1-2 Year,No,48770.0,26.0,215,0
44058,Female,51,1,28.0,0,> 2 Years,Yes,37078.0,13.0,130,1
44059,Female,50,1,0.0,1,1-2 Year,Yes,2630.0,26.0,130,0
44060,Male,45,1,36.0,0,1-2 Year,Yes,40702.0,26.0,147,0
44061,Female,65,1,18.0,0,1-2 Year,Yes,2630.0,26.0,24,0
44062,Female,48,1,28.0,0,1-2 Year,Yes,44188.0,26.0,128,0
44063,Male,25,1,11.0,1,< 1 Year,No,41189.0,152.0,63,0
44064,Female,26,1,25.0,1,< 1 Year,No,25687.0,152.0,202,0
44065,Male,32,1,24.0,0,< 1 Year,Yes,2630.0,160.0,261,0
44066,Male,44,1,48.0,1,1-2 Year,No,2630.0,26.0,282,0
44067,Male,23,1,29.0,1,< 1 Year,No,32474.0,152.0,17,0
44068,Female,28,1,47.0,1,< 1 Year,No,38277.0,152.0,240,0
44069,Female,22,1,14.0,1,< 1 Year,No,2630.0,160.0,244,0
44070,Female,27,1,28.0,0,< 1 Year,Yes,69856.0,124.0,175,1
44071,Male,30,1,29.0,1,< 1 Year,No,2630.0,152.0,282,0
44072,Male,49,1,41.0,0,1-2 Year,Yes,49302.0,12.0,264,0
44073,Male,40,1,28.0,1,1-2 Year,No,33065.0,26.0,41,0
44074,Male,62,1,41.0,0,1-2 Year,Yes,40063.0,26.0,137,0
44075,Male,53,1,28.0,0,1-2 Year,Yes,28195.0,26.0,294,1
44076,Male,25,1,32.0,1,< 1 Year,No,41553.0,152.0,55,0
44077,Female,23,1,28.0,1,< 1 Year,No,33242.0,160.0,97,0
44078,Male,38,1,47.0,1,1-2 Year,No,25262.0,152.0,115,0
44079,Male,74,1,28.0,1,1-2 Year,No,48169.0,26.0,197,0
44080,Female,23,1,15.0,1,< 1 Year,Yes,29273.0,152.0,168,0
44081,Male,23,1,39.0,0,< 1 Year,Yes,24134.0,152.0,235,0
44082,Male,46,1,8.0,0,1-2 Year,Yes,2630.0,26.0,137,0
44083,Female,24,1,36.0,1,< 1 Year,No,39887.0,152.0,239,0
44084,Female,79,1,28.0,1,1-2 Year,No,28204.0,26.0,281,0
44085,Male,26,1,41.0,0,< 1 Year,Yes,27523.0,152.0,253,0
44086,Female,46,1,24.0,0,> 2 Years,Yes,37583.0,124.0,167,0
44087,Female,44,1,8.0,0,1-2 Year,Yes,44598.0,26.0,73,0
44088,Female,25,1,35.0,1,< 1 Year,No,38521.0,152.0,128,0
44089,Female,40,1,28.0,0,1-2 Year,Yes,22919.0,124.0,148,0
44090,Male,42,1,46.0,0,1-2 Year,Yes,28141.0,124.0,106,0
44091,Male,24,1,46.0,1,< 1 Year,No,38863.0,152.0,193,0
44092,Male,34,1,30.0,1,1-2 Year,No,2630.0,152.0,219,0
44093,Female,29,1,47.0,0,< 1 Year,No,26456.0,152.0,158,0
44094,Female,66,1,8.0,0,1-2 Year,No,44296.0,25.0,143,0
44095,Female,43,1,28.0,1,1-2 Year,No,39877.0,122.0,152,0
44096,Female,23,1,50.0,1,< 1 Year,No,2630.0,152.0,79,0
44097,Male,63,1,18.0,0,1-2 Year,Yes,34521.0,124.0,173,0
44098,Male,46,1,28.0,0,1-2 Year,Yes,40407.0,26.0,111,1
44099,Female,67,1,28.0,1,1-2 Year,No,33990.0,13.0,245,0
44100,Male,41,1,33.0,1,1-2 Year,No,31990.0,124.0,145,0
44101,Male,45,1,3.0,0,1-2 Year,Yes,32588.0,154.0,285,0
44102,Female,42,1,28.0,1,1-2 Year,No,38376.0,124.0,176,0
44103,Female,22,1,28.0,1,< 1 Year,No,33479.0,152.0,208,0
44104,Female,47,1,35.0,0,> 2 Years,Yes,39097.0,26.0,224,1
44105,Male,32,1,46.0,0,< 1 Year,No,41288.0,124.0,222,0
44106,Female,28,1,37.0,0,< 1 Year,Yes,2630.0,152.0,173,0
44107,Male,37,1,28.0,0,1-2 Year,Yes,63749.0,124.0,263,0
44108,Male,51,1,28.0,0,1-2 Year,Yes,50055.0,26.0,197,1
44109,Male,26,1,28.0,1,< 1 Year,No,22201.0,152.0,40,0
44110,Male,48,1,28.0,0,1-2 Year,No,2630.0,124.0,190,0
44111,Female,37,1,43.0,1,1-2 Year,No,2630.0,92.0,75,0
44112,Male,29,1,3.0,1,< 1 Year,No,2630.0,152.0,99,0
44113,Female,65,1,28.0,1,1-2 Year,No,2630.0,11.0,81,0
44114,Female,30,1,8.0,1,< 1 Year,No,31115.0,152.0,66,0
44115,Female,47,1,40.0,0,1-2 Year,Yes,2630.0,156.0,62,0
44116,Female,24,1,11.0,1,< 1 Year,No,26062.0,152.0,293,0
44117,Male,37,1,33.0,0,1-2 Year,Yes,2630.0,154.0,80,0
44118,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,26.0,148,0
44119,Female,25,1,6.0,1,< 1 Year,No,29115.0,152.0,54,0
44120,Female,27,1,44.0,1,< 1 Year,No,38214.0,152.0,81,0
44121,Female,44,1,30.0,0,1-2 Year,Yes,34849.0,26.0,224,0
44122,Female,56,1,28.0,0,1-2 Year,Yes,35245.0,26.0,116,1
44123,Male,23,1,36.0,1,< 1 Year,No,45788.0,152.0,106,0
44124,Male,40,1,45.0,1,1-2 Year,No,2630.0,107.0,71,0
44125,Male,25,1,36.0,0,< 1 Year,Yes,33925.0,152.0,89,0
44126,Male,43,1,41.0,0,1-2 Year,Yes,35393.0,26.0,279,0
44127,Male,51,1,35.0,1,1-2 Year,No,28689.0,26.0,36,0
44128,Male,42,1,11.0,0,1-2 Year,Yes,40082.0,154.0,237,0
44129,Female,30,1,7.0,0,< 1 Year,Yes,2630.0,124.0,129,0
44130,Male,74,1,28.0,0,1-2 Year,Yes,45482.0,122.0,214,0
44131,Male,24,1,15.0,0,< 1 Year,No,42249.0,152.0,126,0
44132,Female,37,1,33.0,1,1-2 Year,No,40144.0,26.0,44,0
44133,Male,66,1,28.0,0,1-2 Year,Yes,85340.0,26.0,20,0
44134,Female,26,1,28.0,1,< 1 Year,No,67501.0,152.0,289,0
44135,Female,33,1,38.0,0,1-2 Year,Yes,2630.0,156.0,288,1
44136,Female,24,1,15.0,1,< 1 Year,No,29158.0,152.0,29,0
44137,Male,21,1,46.0,1,< 1 Year,No,43807.0,160.0,233,0
44138,Male,50,1,46.0,1,1-2 Year,No,2630.0,152.0,197,0
44139,Female,22,1,29.0,1,< 1 Year,No,99873.0,152.0,262,0
44140,Female,37,1,36.0,0,1-2 Year,Yes,25354.0,154.0,282,0
44141,Male,26,1,49.0,1,< 1 Year,No,2630.0,152.0,51,0
44142,Male,67,1,41.0,0,1-2 Year,No,33852.0,26.0,250,0
44143,Male,23,1,6.0,1,< 1 Year,No,28014.0,151.0,147,0
44144,Male,35,1,8.0,0,1-2 Year,Yes,2630.0,124.0,114,1
44145,Male,42,1,8.0,0,1-2 Year,Yes,44425.0,124.0,100,1
44146,Female,77,1,46.0,1,1-2 Year,No,51166.0,26.0,260,0
44147,Female,23,1,12.0,0,< 1 Year,Yes,2630.0,160.0,91,0
44148,Male,64,1,8.0,1,1-2 Year,No,31915.0,26.0,212,0
44149,Male,22,1,29.0,0,< 1 Year,Yes,31457.0,152.0,131,0
44150,Female,46,1,28.0,0,> 2 Years,Yes,2630.0,124.0,40,0
44151,Female,58,1,50.0,0,1-2 Year,Yes,2630.0,163.0,244,0
44152,Female,43,1,28.0,1,1-2 Year,Yes,30012.0,124.0,253,0
44153,Male,23,1,39.0,1,< 1 Year,No,2630.0,160.0,126,0
44154,Male,25,1,10.0,1,< 1 Year,No,52458.0,152.0,260,0
44155,Male,60,1,28.0,1,1-2 Year,No,42882.0,13.0,54,0
44156,Female,70,1,46.0,0,1-2 Year,Yes,2630.0,26.0,293,0
44157,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,148,1
44158,Female,20,1,44.0,0,< 1 Year,Yes,28487.0,160.0,204,1
44159,Female,25,1,28.0,1,< 1 Year,No,36985.0,152.0,99,0
44160,Male,66,1,28.0,1,1-2 Year,No,28621.0,48.0,227,0
44161,Female,48,1,48.0,0,> 2 Years,Yes,2630.0,157.0,207,0
44162,Female,22,1,13.0,0,< 1 Year,Yes,27196.0,152.0,95,0
44163,Female,24,1,32.0,1,< 1 Year,No,46093.0,151.0,148,0
44164,Female,26,1,3.0,1,< 1 Year,No,31119.0,152.0,15,0
44165,Male,35,1,41.0,0,1-2 Year,Yes,41073.0,124.0,217,1
44166,Male,43,1,13.0,0,1-2 Year,Yes,23422.0,154.0,128,0
44167,Female,22,1,8.0,1,< 1 Year,No,43577.0,160.0,292,0
44168,Male,34,1,28.0,0,1-2 Year,Yes,51165.0,124.0,241,0
44169,Female,42,1,28.0,0,1-2 Year,Yes,60515.0,26.0,85,0
44170,Female,76,1,28.0,0,1-2 Year,Yes,56387.0,59.0,262,0
44171,Male,38,1,8.0,1,1-2 Year,No,48167.0,26.0,286,0
44172,Female,45,1,41.0,0,> 2 Years,Yes,44926.0,124.0,179,0
44173,Male,31,1,28.0,1,1-2 Year,No,41198.0,29.0,161,0
44174,Female,23,1,17.0,1,< 1 Year,No,34678.0,152.0,226,0
44175,Male,68,1,28.0,0,> 2 Years,Yes,29063.0,124.0,250,0
44176,Female,41,1,26.0,1,1-2 Year,No,29106.0,22.0,19,0
44177,Female,22,1,15.0,0,< 1 Year,Yes,24761.0,152.0,132,0
44178,Male,52,1,11.0,0,1-2 Year,Yes,44718.0,154.0,232,0
44179,Female,33,1,15.0,0,< 1 Year,Yes,2630.0,152.0,188,0
44180,Female,42,1,28.0,1,1-2 Year,No,30698.0,26.0,192,0
44181,Female,29,1,8.0,1,< 1 Year,No,26686.0,152.0,137,0
44182,Male,25,1,8.0,0,< 1 Year,Yes,37396.0,152.0,66,0
44183,Female,23,1,42.0,1,< 1 Year,No,2630.0,160.0,222,0
44184,Male,27,1,15.0,1,< 1 Year,No,28003.0,152.0,229,0
44185,Male,34,1,34.0,0,1-2 Year,Yes,38870.0,26.0,112,1
44186,Female,36,1,8.0,0,1-2 Year,Yes,34162.0,124.0,12,0
44187,Female,22,1,6.0,0,< 1 Year,Yes,29359.0,152.0,75,0
44188,Male,22,1,28.0,0,< 1 Year,Yes,30500.0,152.0,21,0
44189,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,124.0,151,0
44190,Female,22,1,28.0,0,< 1 Year,Yes,34110.0,152.0,33,0
44191,Male,33,1,46.0,0,1-2 Year,Yes,22035.0,157.0,52,0
44192,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,20,1
44193,Male,40,1,0.0,0,1-2 Year,No,2630.0,44.0,295,0
44194,Female,27,1,18.0,1,< 1 Year,No,28148.0,152.0,299,0
44195,Male,32,1,28.0,0,< 1 Year,Yes,2630.0,124.0,263,1
44196,Female,54,1,22.0,0,1-2 Year,Yes,23969.0,25.0,251,0
44197,Female,25,1,37.0,0,< 1 Year,No,36071.0,152.0,199,0
44198,Male,60,1,8.0,1,1-2 Year,No,2630.0,152.0,53,0
44199,Male,38,1,47.0,0,1-2 Year,Yes,2630.0,156.0,153,0
44200,Female,30,1,21.0,1,< 1 Year,No,26115.0,152.0,121,0
44201,Female,43,1,29.0,1,1-2 Year,No,24279.0,124.0,146,0
44202,Male,34,1,28.0,0,1-2 Year,Yes,29482.0,55.0,152,0
44203,Male,22,1,47.0,0,< 1 Year,No,2630.0,152.0,184,0
44204,Male,44,1,28.0,0,> 2 Years,Yes,2630.0,124.0,155,1
44205,Female,30,1,15.0,1,< 1 Year,No,31939.0,152.0,205,0
44206,Female,24,1,15.0,0,< 1 Year,Yes,43406.0,152.0,122,0
44207,Female,46,1,29.0,0,1-2 Year,Yes,2630.0,157.0,290,0
44208,Female,69,1,18.0,0,1-2 Year,Yes,31613.0,26.0,207,0
44209,Male,41,1,14.0,1,1-2 Year,No,24790.0,152.0,157,0
44210,Male,68,1,28.0,0,1-2 Year,Yes,55012.0,26.0,200,0
44211,Female,49,1,8.0,0,1-2 Year,Yes,49008.0,124.0,28,1
44212,Female,24,1,11.0,1,< 1 Year,No,33419.0,152.0,175,0
44213,Male,66,1,28.0,0,1-2 Year,Yes,44354.0,124.0,271,0
44214,Male,22,1,28.0,1,< 1 Year,No,47179.0,152.0,41,0
44215,Female,22,1,11.0,1,< 1 Year,No,58529.0,152.0,288,0
44216,Male,48,1,0.0,0,1-2 Year,No,2630.0,26.0,133,0
44217,Male,74,1,28.0,0,1-2 Year,Yes,47488.0,157.0,259,0
44218,Female,74,1,37.0,0,1-2 Year,Yes,2630.0,26.0,216,0
44219,Female,35,1,45.0,0,1-2 Year,Yes,2630.0,157.0,63,0
44220,Female,51,1,28.0,0,1-2 Year,Yes,26621.0,26.0,269,0
44221,Male,23,1,12.0,1,< 1 Year,No,20380.0,152.0,126,0
44222,Female,47,1,15.0,0,1-2 Year,Yes,33619.0,157.0,155,0
44223,Male,32,1,49.0,0,1-2 Year,Yes,32559.0,124.0,250,1
44224,Female,23,1,33.0,1,< 1 Year,No,2630.0,152.0,46,0
44225,Male,39,1,28.0,0,> 2 Years,Yes,60643.0,124.0,80,0
44226,Female,40,1,28.0,1,1-2 Year,No,2630.0,124.0,119,0
44227,Male,25,1,14.0,0,< 1 Year,No,2630.0,1.0,119,0
44228,Male,20,1,39.0,1,< 1 Year,No,2630.0,160.0,127,0
44229,Male,26,1,36.0,1,1-2 Year,No,31857.0,154.0,292,0
44230,Female,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,288,0
44231,Female,25,1,12.0,1,< 1 Year,No,2630.0,152.0,109,0
44232,Female,46,1,50.0,0,1-2 Year,Yes,35768.0,124.0,32,0
44233,Female,49,1,46.0,0,1-2 Year,Yes,34245.0,11.0,204,0
44234,Male,23,1,28.0,0,1-2 Year,Yes,40523.0,26.0,244,0
44235,Male,58,1,19.0,1,1-2 Year,No,2630.0,156.0,236,0
44236,Female,24,1,27.0,1,< 1 Year,No,2630.0,160.0,133,0
44237,Female,48,1,46.0,0,1-2 Year,Yes,32974.0,26.0,75,1
44238,Male,44,1,31.0,0,1-2 Year,Yes,2630.0,9.0,77,0
44239,Male,22,1,34.0,1,< 1 Year,No,28954.0,152.0,58,0
44240,Female,30,1,49.0,1,< 1 Year,No,28630.0,152.0,166,0
44241,Male,23,1,29.0,1,< 1 Year,Yes,22083.0,157.0,248,0
44242,Male,27,1,52.0,0,< 1 Year,Yes,2630.0,156.0,113,0
44243,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,26.0,97,1
44244,Female,26,1,41.0,1,< 1 Year,No,44097.0,152.0,96,0
44245,Male,45,1,28.0,1,1-2 Year,Yes,34040.0,26.0,164,0
44246,Male,52,1,28.0,0,1-2 Year,No,27665.0,26.0,89,0
44247,Male,46,1,8.0,0,1-2 Year,Yes,46558.0,124.0,143,0
44248,Female,36,1,9.0,0,1-2 Year,Yes,43390.0,124.0,64,0
44249,Male,61,1,9.0,1,1-2 Year,No,32185.0,152.0,76,0
44250,Female,26,1,9.0,1,< 1 Year,No,29155.0,152.0,282,0
44251,Female,30,1,15.0,0,< 1 Year,Yes,2630.0,156.0,299,0
44252,Male,33,1,30.0,1,< 1 Year,No,22544.0,152.0,286,0
44253,Male,80,1,46.0,1,1-2 Year,No,20003.0,124.0,257,0
44254,Female,22,1,15.0,0,< 1 Year,Yes,47431.0,152.0,129,0
44255,Female,23,1,16.0,1,< 1 Year,No,31552.0,152.0,105,0
44256,Male,27,1,15.0,1,< 1 Year,No,54436.0,152.0,185,0
44257,Male,69,1,28.0,0,1-2 Year,Yes,32850.0,124.0,70,1
44258,Male,27,1,28.0,1,< 1 Year,No,36890.0,152.0,14,0
44259,Male,63,1,5.0,1,1-2 Year,No,2630.0,26.0,240,0
44260,Female,25,1,10.0,1,< 1 Year,No,24106.0,152.0,69,0
44261,Female,43,1,28.0,0,1-2 Year,Yes,32841.0,26.0,271,1
44262,Female,20,1,41.0,1,< 1 Year,No,44668.0,160.0,270,0
44263,Female,37,1,41.0,0,1-2 Year,Yes,32867.0,124.0,179,1
44264,Male,45,1,24.0,0,1-2 Year,Yes,41226.0,26.0,164,1
44265,Male,51,1,46.0,0,1-2 Year,Yes,26831.0,91.0,126,0
44266,Male,45,1,40.0,0,1-2 Year,Yes,24373.0,26.0,198,0
44267,Female,34,1,10.0,1,1-2 Year,No,2630.0,160.0,140,0
44268,Male,26,1,25.0,1,< 1 Year,No,2630.0,160.0,132,0
44269,Female,21,1,45.0,0,< 1 Year,Yes,35283.0,156.0,167,0
44270,Male,29,1,30.0,1,< 1 Year,No,2630.0,152.0,165,0
44271,Male,43,1,28.0,0,1-2 Year,Yes,41559.0,124.0,220,1
44272,Male,37,1,21.0,0,1-2 Year,Yes,29234.0,152.0,263,1
44273,Female,27,1,28.0,1,< 1 Year,No,46673.0,152.0,151,0
44274,Male,30,1,30.0,1,< 1 Year,No,48491.0,152.0,186,0
44275,Female,21,1,15.0,0,< 1 Year,Yes,37261.0,152.0,113,0
44276,Male,31,1,48.0,0,1-2 Year,Yes,2630.0,156.0,185,0
44277,Female,22,1,28.0,0,< 1 Year,Yes,45193.0,152.0,189,1
44278,Male,74,1,41.0,0,1-2 Year,Yes,2630.0,157.0,28,0
44279,Female,50,1,28.0,1,1-2 Year,No,38911.0,124.0,45,0
44280,Female,41,1,28.0,0,1-2 Year,Yes,30107.0,26.0,257,0
44281,Female,61,1,28.0,0,1-2 Year,Yes,46379.0,26.0,84,0
44282,Female,63,1,41.0,0,1-2 Year,Yes,2630.0,156.0,99,0
44283,Female,23,1,46.0,1,< 1 Year,No,35579.0,152.0,198,0
44284,Male,39,1,30.0,1,1-2 Year,No,29639.0,122.0,157,0
44285,Male,43,1,28.0,0,1-2 Year,Yes,50361.0,124.0,42,0
44286,Female,63,1,41.0,1,1-2 Year,No,52721.0,122.0,263,0
44287,Male,55,1,28.0,0,1-2 Year,Yes,49871.0,26.0,87,0
44288,Female,25,1,13.0,1,< 1 Year,No,21540.0,152.0,92,0
44289,Male,78,1,28.0,0,1-2 Year,No,68480.0,122.0,171,0
44290,Male,36,1,33.0,0,1-2 Year,Yes,32096.0,124.0,52,0
44291,Male,31,1,20.0,0,1-2 Year,Yes,2630.0,124.0,32,0
44292,Female,45,1,8.0,0,1-2 Year,Yes,2630.0,124.0,33,0
44293,Female,42,1,46.0,1,1-2 Year,No,29041.0,124.0,69,0
44294,Female,38,1,30.0,1,1-2 Year,No,2630.0,152.0,175,0
44295,Male,47,1,28.0,0,1-2 Year,Yes,47871.0,124.0,118,0
44296,Male,33,1,11.0,1,< 1 Year,No,29904.0,152.0,118,0
44297,Male,27,1,35.0,1,< 1 Year,No,37945.0,152.0,267,0
44298,Male,20,1,15.0,0,< 1 Year,Yes,40612.0,160.0,272,0
44299,Female,20,1,15.0,0,< 1 Year,Yes,68012.0,160.0,35,0
44300,Female,36,1,28.0,1,1-2 Year,No,39547.0,26.0,47,0
44301,Male,50,1,28.0,0,1-2 Year,Yes,34971.0,26.0,244,1
44302,Female,24,1,45.0,1,< 1 Year,No,40295.0,152.0,17,0
44303,Male,23,1,11.0,1,< 1 Year,No,51624.0,152.0,144,0
44304,Male,25,1,12.0,1,< 1 Year,No,34328.0,152.0,193,0
44305,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,156.0,267,0
44306,Male,31,1,11.0,0,< 1 Year,No,2630.0,1.0,50,0
44307,Male,44,1,28.0,0,1-2 Year,Yes,37940.0,26.0,127,0
44308,Female,23,1,13.0,1,< 1 Year,No,33770.0,152.0,251,0
44309,Male,45,1,15.0,0,1-2 Year,Yes,2630.0,124.0,141,0
44310,Female,24,1,8.0,0,< 1 Year,Yes,41068.0,152.0,216,0
44311,Male,68,1,8.0,1,1-2 Year,No,38089.0,19.0,56,0
44312,Male,22,1,14.0,1,< 1 Year,No,31700.0,152.0,41,0
44313,Male,40,1,36.0,0,1-2 Year,Yes,2630.0,156.0,190,0
44314,Male,56,1,28.0,1,1-2 Year,No,43452.0,122.0,78,0
44315,Male,42,1,8.0,0,1-2 Year,Yes,46864.0,26.0,65,0
44316,Male,59,1,7.0,0,1-2 Year,Yes,2630.0,124.0,21,0
44317,Female,25,1,3.0,0,< 1 Year,Yes,2630.0,160.0,286,0
44318,Female,60,1,28.0,0,1-2 Year,Yes,2630.0,122.0,73,1
44319,Female,47,1,28.0,0,1-2 Year,Yes,35789.0,124.0,271,0
44320,Male,57,1,30.0,1,1-2 Year,No,2630.0,140.0,102,0
44321,Male,60,1,41.0,0,1-2 Year,No,29722.0,124.0,267,0
44322,Male,35,1,30.0,0,1-2 Year,Yes,33787.0,152.0,50,0
44323,Male,24,1,10.0,1,< 1 Year,No,23813.0,152.0,123,0
44324,Male,60,1,11.0,0,1-2 Year,Yes,39358.0,124.0,110,0
44325,Female,50,1,35.0,0,1-2 Year,Yes,24035.0,156.0,90,1
44326,Male,42,1,31.0,0,1-2 Year,Yes,2630.0,26.0,230,0
44327,Male,46,1,39.0,1,1-2 Year,No,43167.0,124.0,46,0
44328,Female,25,1,4.0,0,< 1 Year,Yes,31942.0,124.0,211,0
44329,Male,23,1,3.0,0,< 1 Year,Yes,53298.0,152.0,270,0
44330,Male,46,1,45.0,1,1-2 Year,No,24567.0,26.0,44,0
44331,Male,32,1,37.0,1,< 1 Year,No,39407.0,152.0,13,0
44332,Female,22,1,13.0,1,< 1 Year,No,26066.0,152.0,44,0
44333,Female,27,1,11.0,1,< 1 Year,No,40270.0,152.0,291,0
44334,Female,38,1,6.0,0,1-2 Year,No,21158.0,124.0,159,0
44335,Female,23,1,2.0,1,< 1 Year,No,31751.0,152.0,16,0
44336,Male,68,1,28.0,1,1-2 Year,No,42118.0,122.0,118,0
44337,Male,24,1,28.0,0,< 1 Year,Yes,33529.0,152.0,147,0
44338,Female,76,1,50.0,1,1-2 Year,No,36302.0,8.0,211,0
44339,Female,25,1,4.0,0,< 1 Year,Yes,26176.0,26.0,172,0
44340,Female,63,1,37.0,0,1-2 Year,Yes,22337.0,122.0,199,0
44341,Female,23,1,36.0,0,< 1 Year,Yes,34180.0,152.0,171,1
44342,Male,23,1,50.0,1,< 1 Year,No,33977.0,152.0,24,0
44343,Male,28,1,28.0,0,1-2 Year,Yes,47884.0,155.0,122,0
44344,Male,40,1,33.0,0,1-2 Year,Yes,2630.0,156.0,287,1
44345,Male,39,1,39.0,1,1-2 Year,No,25473.0,124.0,133,0
44346,Male,44,1,45.0,0,1-2 Year,Yes,2630.0,124.0,16,0
44347,Male,26,1,23.0,1,< 1 Year,No,43887.0,152.0,170,0
44348,Female,26,1,28.0,1,< 1 Year,No,37011.0,152.0,98,0
44349,Male,58,1,32.0,0,1-2 Year,Yes,30376.0,26.0,297,1
44350,Female,47,1,46.0,0,1-2 Year,Yes,37366.0,26.0,68,1
44351,Male,24,1,41.0,1,< 1 Year,No,17584.0,152.0,80,0
44352,Male,66,1,28.0,1,1-2 Year,No,33242.0,124.0,192,0
44353,Male,35,1,28.0,0,1-2 Year,Yes,49794.0,124.0,270,0
44354,Female,23,1,6.0,1,< 1 Year,No,21555.0,152.0,146,0
44355,Female,30,1,28.0,0,1-2 Year,Yes,53630.0,122.0,113,0
44356,Female,23,1,3.0,1,< 1 Year,No,16670.0,152.0,123,0
44357,Male,40,1,28.0,0,1-2 Year,Yes,33952.0,122.0,37,0
44358,Male,42,1,8.0,0,1-2 Year,Yes,2630.0,26.0,255,0
44359,Male,39,1,28.0,0,1-2 Year,Yes,31119.0,124.0,251,0
44360,Female,24,1,15.0,0,< 1 Year,Yes,34909.0,160.0,276,0
44361,Female,56,1,28.0,1,1-2 Year,No,41246.0,26.0,90,0
44362,Male,21,1,8.0,0,< 1 Year,Yes,40538.0,160.0,51,0
44363,Male,52,1,28.0,1,1-2 Year,No,43763.0,26.0,68,0
44364,Male,64,1,28.0,1,1-2 Year,No,2630.0,124.0,276,0
44365,Male,29,1,3.0,1,< 1 Year,No,38945.0,152.0,72,0
44366,Male,27,1,28.0,0,< 1 Year,Yes,26815.0,163.0,174,0
44367,Male,26,1,41.0,1,< 1 Year,No,30688.0,152.0,299,0
44368,Female,23,1,2.0,1,< 1 Year,No,39491.0,152.0,189,0
44369,Female,51,1,3.0,0,1-2 Year,Yes,31195.0,124.0,144,1
44370,Female,23,1,34.0,0,< 1 Year,Yes,33950.0,152.0,277,0
44371,Female,38,1,28.0,0,1-2 Year,Yes,36823.0,26.0,235,0
44372,Male,44,1,52.0,1,1-2 Year,No,35620.0,124.0,174,0
44373,Male,49,1,48.0,1,1-2 Year,No,2630.0,26.0,279,0
44374,Male,39,1,29.0,0,1-2 Year,Yes,34582.0,124.0,124,1
44375,Male,71,1,20.0,0,1-2 Year,Yes,2630.0,26.0,30,0
44376,Female,58,1,28.0,0,1-2 Year,Yes,57139.0,26.0,142,0
44377,Female,38,1,28.0,0,1-2 Year,Yes,39069.0,124.0,184,1
44378,Female,24,1,29.0,1,< 1 Year,No,28784.0,152.0,28,0
44379,Female,24,1,29.0,1,< 1 Year,No,33131.0,152.0,207,0
44380,Male,49,1,35.0,0,1-2 Year,Yes,37498.0,26.0,173,0
44381,Male,25,1,21.0,1,< 1 Year,No,2630.0,152.0,83,0
44382,Female,21,1,41.0,0,< 1 Year,Yes,38581.0,160.0,129,0
